Unnamed: 0,date_forecast,series,value,target,target_period
201.0,2020-12-01,fc_gdp_uk,0.0002841458605667,gdp_world,2020-12-01
202.0,2020-12-01,x_uv_world,-3.1119182207914424e-05,gdp_world,2020-12-01
203.0,2020-12-01,rti_val_fr,5.700643091594924e-05,gdp_world,2020-12-01
204.0,2020-12-01,manuf_orders_nl,-0.00014600714276,gdp_world,2020-12-01
205.0,2020-12-01,export_orders_de,-0.0002398945999094,gdp_world,2020-12-01
206.0,2020-12-01,manuf_ba_conf_de,0.0001619025926478,gdp_world,2020-12-01
207.0,2020-12-01,cci_kr,-9.29451866724332e-05,gdp_world,2020-12-01
208.0,2020-12-01,mar_freight_nl,-0.0004092607210877,gdp_world,2020-12-01
209.0,2020-12-01,fc_x_de,0.0001161026498204,gdp_world,2020-12-01
210.0,2020-12-01,impact_revisions,-0.0005195194280688,gdp_world,2020-12-01
211.0,2020-12-01,forecast,-0.0284585561603307,gdp_world,2020-12-01
212.0,2020-12-08,x_ca,7.965243241911938e-05,gdp_world,2020-12-01
213.0,2020-12-08,manuf_shipments_us,6.504386827463219e-05,gdp_world,2020-12-01
214.0,2020-12-08,bci_de,9.561495196047578e-06,gdp_world,2020-12-01
215.0,2020-12-08,rti_val_it,-4.102652467349671e-05,gdp_world,2020-12-01
216.0,2020-12-08,impact_revisions,-0.0002342026230782,gdp_world,2020-12-01
217.0,2020-12-08,forecast,-0.0285795275121927,gdp_world,2020-12-01
218.0,2020-12-15,impact_revisions,0.0,gdp_world,2020-12-01
219.0,2020-12-15,forecast,-0.0285795275121927,gdp_world,2020-12-01
220.0,2020-12-22,rti_vol_br,5.9319633337277336e-05,gdp_world,2020-12-01
221.0,2020-12-22,rti_vol_ca,-0.0001053581957176,gdp_world,2020-12-01
222.0,2020-12-22,rti_vol_uk,-0.0001845156138643,gdp_world,2020-12-01
223.0,2020-12-22,x_servs_ez,-0.0001111400252057,gdp_world,2020-12-01
224.0,2020-12-22,x_de,0.000156010672931,gdp_world,2020-12-01
225.0,2020-12-22,impact_revisions,-0.0001754163106911,gdp_world,2020-12-01
226.0,2020-12-22,forecast,-0.0289406273514032,gdp_world,2020-12-01
227.0,2020-12-29,x_uv_world,7.86706805229187e-05,gdp_world,2020-12-01
228.0,2020-12-29,impact_revisions,-7.325597107410431e-05,gdp_world,2020-12-01
229.0,2020-12-29,forecast,-0.0289352126419544,gdp_world,2020-12-01
230.0,2021-01-05,impact_revisions,0.0,gdp_world,2020-12-01
231.0,2021-01-05,forecast,-0.0289352126419544,gdp_world,2020-12-01
232.0,2021-01-12,ipi_jp,0.0,gdp_world,2020-12-01
233.0,2021-01-12,manuf_orders_de,-2.568529522080536e-06,gdp_world,2020-12-01
234.0,2021-01-12,x_ca,8.138665466723505e-05,gdp_world,2020-12-01
235.0,2021-01-12,manuf_shipments_us,6.486238571709858e-05,gdp_world,2020-12-01
236.0,2021-01-12,rti_val_fr,-0.0002262251551683,gdp_world,2020-12-01
237.0,2021-01-12,manuf_orders_nl,-3.757199338781172e-05,gdp_world,2020-12-01
238.0,2021-01-12,export_orders_de,2.9183583790572734e-07,gdp_world,2020-12-01
239.0,2021-01-12,manuf_ba_conf_de,-6.826339567423072e-05,gdp_world,2020-12-01
240.0,2021-01-12,cci_kr,2.665808134715779e-06,gdp_world,2020-12-01
241.0,2021-01-12,impact_revisions,-0.0001446383310482,gdp_world,2020-12-01
242.0,2021-01-12,forecast,-0.0292652733623981,gdp_world,2020-12-01
243.0,2021-01-19,bci_de,-6.055588037489128e-06,gdp_world,2020-12-01
244.0,2021-01-19,rti_val_it,-0.0008272841969838,gdp_world,2020-12-01
245.0,2021-01-19,x_servs_ez,-6.943815434131906e-05,gdp_world,2020-12-01
246.0,2021-01-19,x_de,0.0002445474372039,gdp_world,2020-12-01
247.0,2021-01-19,impact_revisions,-0.0002394452504811,gdp_world,2020-12-01
248.0,2021-01-19,forecast,-0.0301629491150379,gdp_world,2020-12-01
